score,text
1,"['influence', 'hal', 'hartley', 'adrienne', 'shellys', 'take', 'not', 'overt', 'clearly', 'ties', 'work', 'shelly', 'acted', 'two', 'hartleys', 'films', 'not', 'film', 'exhibit', 'tight', 'narrative', 'hyperstylized', 'extreme', 'characters', 'strangely', 'render', 'human', 'emotion', 'real', 'light', 'though', 'film', 'not', 'ironic', 'whole', 'thank', 'god', 'small', 'subtle', 'ironies', 'pepper', 'piece', 'allude', 'bitter', 'truths', 'love', 'loss', 'beautiful', 'cinematography', 'soundtrack', 'straight', 'seventies', 'see', 'great', 'indiefilm', 'not', 'stoop', 'postmodern', 'irony', 'dealing', 'woes', 'love', 'reality', 'human', 'emotionthe', 'film', 'begins', 'bills', 'life', 'falling', 'pieces', 'not', 'sold', 'best', 'friend', 'ray', 'beautiful', 'country', 'home', 'wife', 'rose', 'left', 'order', 'join', 'ray', 'retreat', 'washed', 'bill', 'wallows', 'gloom', 'doom', 'sister', 'lucy', 'played', 'director', 'adrienne', 'shelly', 'brings', 'kinds', 'surprises', 'selfhelp', 'book', 'date', 'traumatized', 'brotherthe', 'unwilling', 'bill', 'tries', 'refuse', 'sudden', 'appearance', 'bernice', 'door', 'leaves', 'no', 'choice', 'no', 'doubt', 'bernices', 'initially', 'superficial', 'demeanor', 'ridiculous', 'hairstyle', 'detract', 'ability', 'rebound', 'however', 'pseudohippie', 'qualities', 'annoy', 'much', 'lashes', 'first', 'date', 'bernice', 'traumatized', 'derogatory', 'remarks', 'attaches', 'forcing', 'upon', 'end', 'not', 'aware', 'except', 'maybe', 'fact', 'psycho', 'better', 'play', 'psycho', 'ally', 'sheedyaware', 'bill', 'desperately', 'wants', 'see', 'rose', 'bernice', 'offers', 'car', 'condition', 'take', 'somewhere', 'first', 'way', 'proceeds', 'hold', 'bill', 'prisoner', 'gun', 'pinkerton', 'detective', 'no', 'less', 'imbroglio', 'angst', 'resentment', 'redemption', 'passion', 'violence', 'ensue', 'bill', 'bernice', 'find', 'way', 'country', 'home', 'ray', 'rose', 'course', 'stops', 'along', 'way']"
0,"['left', 'speaking', 'frequently', 'not', 'work', 'everytime', 'buy', 'anything', 'online', 'live', 'regret', 'not', 'buy', 'electronics', 'online', 'no', 'warranty', 'tracking', 'people', 'impossible', 'not', 'worth', 'minor', 'savings']"
1,"['timing', 'film', 'released', 'not', 'better', 'particularly', 'light', 'turmoil', 'world', 'today', 'film', 'heartwarming', 'endearing', 'witty', 'piece', 'siblings', 'still', 'parents', 'alive', 'hit', 'home', 'well', 'viewer', 'lost', 'parents', 'touch', 'deeply', 'laughs', 'come', 'frequently', 'ensemble', 'cast', 'works', 'well', 'together', 'believable', 'film', 'intelligently', 'written', 'lines', 'come', 'actors', 'make', 'viewer', 'laugh', 'loud', 'frequently', 'moments', 'bring', 'tears', 'eyes', 'well', 'would', 'recommend', 'film', 'anyone', 'respects', 'importantce', 'family', 'follow', 'intelligent', 'film']"
1,"['pleased', 'price', 'ended', 'default', 'bought', 'mom', 'christmas', 'found', 'wanted', 'pans', 'not', 'included', 'set', 'got', 'cuisinart', 'set', 'kept', 'used', 'couple', 'times', 'far', 'pleased', 'nice', 'weight', 'heat', 'well', 'nostick', 'great', 'also', 'easy', 'clean', 'first', 'set', 'pots', 'pans', 'not', 'handmedown', 'happy', 'hope', 'hold', 'well', 'considering', 'kitchen', 'aid', 'not', 'think', 'problem']"
0,"['people', 'stranded', 'country', 'house', 'storm', 'discover', 'home', 'sight', 'unsolved', 'murder', 'years', 'dinner', 'discussion', 'incident', 'lights', 'go', 'come', 'back', 'discover', 'one', 'guests', 'killed', 'fearing', 'lives', 'guests', 'attempt', 'find', 'secrets', 'behind', 'death', 'others', 'occur', 'according', 'dvd', 'sleeves', 'synopsisthere', 'couple', 'clever', 'twists', 'murder', 'old', 'dark', 'house', 'story', 'play', 'within', 'play', 'interesting', 'feature', 'however', 'direction', 'rather', 'ordinary', 'serves', 'highlight', 'certain', 'cheapness', 'production', 'like', 'movies', 'type', 'ensemble', 'intriguing', 'characters', 'herein', 'oldtime', 'broadway', 'producer', 'richard', 'carle', 'herman', 'wood', 'fey', 'secretary', 'johnny', 'arthur', 'homer', 'erskine', 'maintain', 'interest', 'ghost', 'walks', 'frank', 'r', 'strayer', 'richard', 'carle', 'johnny', 'arthur', 'john', 'miljan']"
0,"['not', 'bother', 'contacting', 'company', 'dollar', 'product', 'learned', 'lesson', 'not', 'bought', 'form', 'online', 'anyway']"
0,"['not', 'actual', 'movie', 'downloaded', 'movie', 'grand', 'child', 'went', 'watch', 'turned', 'commentary', 'movie', 'director', 'really', 'noted', 'site', 'something', 'not', 'wrong', 'would', 'appreciate', 'feedback', 'amazon', 'downloaded', 'movie', 'went', 'video', 'library', 'clicked', 'watch', 'movie', 'commentary', 'director']"
1,"['interesting', 'comedy', 'taking', 'place', 'train', 'stockholm', 'berlin', 'december', 'one', 'cannot', 'help', 'feel', 'sorry', 'poor', 'writercritic', 'quits', 'job', 'jumps', 'train', 'berlin', 'ambition', 'make', 'difference', 'participate', 'building', 'new', 'unified', 'europe', 'war', 'endedi', 'like', 'black', 'white', 'format', 'movie', 'well', 'closed', 'scenery', 'train', 'motionrobert', 'gustafsson', 'makes', 'classic', 'gustafssonrole', 'movie', 'fan', 'movie', 'youthe', 'philosopher', 'wittgenstein', 'saying', 'one', 'never', 'assume', 'anything', 'seems', 'referenced', 'several', 'times', 'movie']"
1,"['excellent', 'bible', 'searching', 'study', 'bible', 'wanted', 'decided', 'version', 'scofield', 'another', 'bible', 'knew', 'wanted', 'version', 'edition', 'surprised', 'find', 'amazon', 'dealer', 'selling', 'exact', 'onei', 'pleased', 'new', 'box']"
0,"['no', 'dust', 'jacket', 'amazon', 'delivered', 'book', 'without', 'dust', 'jacket', 'spite', 'dust', 'jacket', 'shown', 'amazons', 'web', 'site', 'book']"
1,"['nice', 'design', 'quality']"
1,"['not', 'know', 'last', 'name', 'karen', 'call', 'center', 'terrific', 'friendly', 'helpful', 'terrific', 'representative', 'kudos']"
1,"['great', 'movie', 'set', 'time', 'ragtime', 'king', 'fantastic', 'movie', 'two', 'conmen', 'robert', 'redford', 'paul', 'newman', 'set', 'avenge', 'death', 'friend', 'ruthless', 'mobster', 'set', 'bogus', 'horse', 'race', 'gambling', 'facility', 'con', 'mobster', 'betting', 'bogus', 'horse', 'races', 'one', 'problem', 'people', 'scam', 'not', 'think', 'take', 'high', 'unless', 'recieved', 'percentage', 'based', 'involvementthis', 'great', 'movie', 'really', 'captured', 'early', 'th', 'century', 'america', 'big', 'part', 'movie', 'music', 'scott', 'joplin', 'sting', 'revitlized', 'music', 'people', 'think', 'entertainer', 'scott', 'joplins', 'biggest', 'hit', 'reality', 'biggest', 'hit', 'maple', 'leaf', 'rag', 'scott', 'joplins', 'time', 'ragtime', 'considered', 'devils', 'music', 'sting', 'gave', 'scott', 'joplin', 'music', 'dignity', 'respect', 'richly', 'deserves']"
0,"['not', 'need', 'make', 'changes', 'reserved', 'seats', 'bought', 'tickets', 'error', 'no', 'comp', 'seats']"
0,"['think', 'speriod', 'film', 'not', 'think', 'not', 'want', 'monotonous', 'onesong', 'robin', 'trower', 'soundtrack', 'want', 'soundtrack', 'punctuated', 'top', 'bubblegum', 'songs', 'day', 'epitomized', 'generic', 'karaokestyle', 'disco', 'music', 'prom', 'scene', 'especially', 'annoying', 'acting', 'call', 'wooden', 'seemed', 'read', 'script', 'monotone', 'film', 'quality', 'camera', 'work', 'horrid', 'dialog', 'murky', 'script', 'seemed', 'thrown', 'together', 'without', 'much', 'thought', 'plot', 'thin', 'not', 'nonexistent', 'cannot', 'believe', 'people', 'giving', 'high', 'ratings', 'read', 'basically', 'forgettable', 'poor', 'attempt', 'recreating', 'beloved', 'era', 'past', 'two', 'stars', 'come', 'sorry', 'guys']"
0,"['not', 'get', 'single', 'answer', 'southwest', 'personnel', 'hours', 'wait', 'no', 'apologies', 'no', 'explanation']"
1,"['like', 'fact', 'rests', 'lightly', 'ear', 'rather', 'inside']"
0,"['please', 'send', 'help', 'soon', 'possible', 'flight', 'chicago', 'seat', 'c']"
1,"['best', 'ondemand']"
1,"['ronald', 'colman', 'gives', 'electrifying', 'performance', 'tony', 'john', 'broadway', 'actor', 'cannot', 'separate', 'offstage', 'life', 'shakespeares', 'othello', 'character', 'plays', 'stagetwo', 'important', 'scenes', 'illustrate', 'tonys', 'dilemma', 'first', 'one', 'takes', 'place', 'producer', 'max', 'laskers', 'office', 'acting', 'matter', 'talent', 'practicalminded', 'lasker', 'donlan', 'tonys', 'friend', 'disagrees', 'no', 'no', 'like', 'tony', 'much', 'way', 'becoming', 'someone', 'else', 'every', 'nightso', 'completely', 'no', 'not', 'tell', 'whole', 'system', 'not', 'affected', 'itthe', 'scene', 'occurs', 'waitress', 'pat', 'krolls', 'apartment', 'tony', 'tells', 'name', 'martin', 'thanks', 'says', 'paul', 'hamlet', 'joe', 'maybe', 'othellowhen', 'tony', 'begins', 'rehearsing', 'othello', 'learn', 'though', 'trying', 'keep', 'real', 'life', 'separated', 'stage', 'life', 'part', 'begins', 'seep', 'life', 'battle', 'begins', 'reality', 'imagination', 'cannot', 'keep', 'two', 'separated', 'mind', 'pat', 'desdemona', 'othello', 'wrongly', 'believes', 'unfaithful', 'murders', 'hercolmans', 'bravura', 'performance', 'complex', 'difficult', 'role', 'earned', 'academy', 'award', 'best', 'actor', 'oscar', 'nominations', 'went', 'ruth', 'gordon', 'garson', 'kanin', 'best', 'original', 'screenplay', 'not', 'overlooked', 'milton', 'krasners', 'atomspheric', 'cinematography']"
0,"['film', 'justly', 'famous', 'one', 'horrible', 'examples', 'propaganda', 'ever', 'produced', 'insistent', 'equation', 'jews', 'disease', 'simplypathological', 'even', 'worse', 'almost', 'becomes', 'believable', 'brief', 'secondsthrough', 'sheer', 'repetition', 'fact', 'something', 'crude', 'works', 'evenbriefly', 'object', 'lesson', 'strong', 'stomach', 'firm', 'grip', 'sit', 'would', 'not', 'recommend', 'trying', 'unless', 'good', 'reason']"
1,"['love', 'thing']"
1,['thanks']
0,"['worst', 'movie', 'seen', 'yeah', 'fun', 'fantasize', 'looking', 'suggest', 'see', 'brewsters', 'millions', 'terrible', 'corny', 'terrible', 'corny', 'unless', 'five', 'like', 'terrible', 'movies', 'not', 'see', 'one']"
1,"['really', 'entertaining', 'game', 'cannt', 'imagine', 'anybody', 'not', 'like', 'game', 'yoshi', 'baby', 'mario', 'yoshi', 'trying', 'get', 'yoshi', 'parents', 'stork', 'delivering', 'mario', 'luigi', 'parents', 'luigi', 'stolen', 'mario', 'map', 'stork', 'using', 'get', 'marios', 'parents', 'live', 'fell', 'island', 'yoshis', 'live', 'one', 'yoshis', 'found', 'baby', 'mario', 'map', 'decided', 'first', 'gather', 'luigi', 'go', 'marios', 'parents', 'living', 'site', 'really', 'fun', 'game', 'journey', 'beat', 'bosses', 'make', 'eggs', 'trough', 'bad', 'guyss', 'collect', 'items', 'help', 'way', 'pictures', 'cute', 'hahaha']"
1,"['hear', 'bad', 'things', 'flying', 'last', 'weekends', 'flights', 'crews', 'awesome', 'thank']"
0,"['bad', 'film', 'miles', 'looks', 'pain', 'sex', 'scenes', 'acting', 'wooden', 'also', 'drags', 'slowly', 'never', 'really', 'finds', 'point', 'one', 'worst', 'films', 'ever', 'seen']"
1,"['bought', 'movie', 'raquel', 'welch', 'gorgeous', 'film', 'played', 'role', 'harry', 'mike', 'wagner', 'girl', 'friend', 'harry', 'robber', 'luck', 'trying', 'make', 'one', 'heist', 'harry', 'goes', 'funeral', 'meets', 'vittorio', 'de', 'sica', 'takes', 'ride', 'things', 'not', 'work', 'ride', 'put', 'mines', 'together', 'figure', 'fastest', 'way', 'get', 'money', 'harry', 'gang', 'decide', 'help', 'vittorio', 'de', 'sica', 'mob', 'rest', 'sure', 'no', 'matter', 'gang', 'goes', 'outcome', 'never', 'keep', 'edge', 'sit', 'rest', 'come', 'need', 'watch', 'far', 'raquel', 'goes', 'fan', 'need', 'watch', 'movie', 'never', 'looked', 'better', 'standing', 'beach', 'give', 'movie', 'weasel', 'stars', 'raquel', 'welch', 'body', 'alone', 'no', 'wonder', 'hottest', 'actress', 'back', 'sixties', 'sex', 'symbol', 'everyone', 'one', 'wanted', 'no', 'one', 'get', 'not', 'look', 'good', 'act', 'even', 'better', 'like', 'raquel', 'welch', 'like', 'movie']"
0,"['ok', 'book', 'big', 'disappointment', 'stories', 'not', 'sensualyes', 'intimacy', 'hot', 'not', 'sensual', 'romantic', 'one', 'books', 'see', 'favorite', 'author', 'read', 'storyline', 'think', 'hmmm', 'sounds', 'really', 'good', 'actually', 'read', 'itif', 'rate', 'story', 'course', 'brenda', 'jacksons', 'story', 'best', 'ice', 'princess', 'betterthere', 'nothing', 'sensual', 'erotic', 'romantic', 'entire', 'story', 'ms', 'dawsons', 'story', 'longer', 'took', 'minutes', 'read', 'would', 'liked', 'learned', 'main', 'characters', 'dad', 'heros', 'motherif', 'want', 'read', 'something', 'steamy', 'moments', 'might', 'like', 'book']"
1,"['nice', 'headphones', 'price', 'work', 'great']"
0,"['high', 'expectations', 'movie', 'excited', 'renting', 'disappointed', 'saw', 'poorly', 'written', 'sort', 'fell', 'apart', 'not', 'lot', 'good', 'anything', 'movie', 'except', 'maybe', 'special', 'effects']"
1,"['aristocats', 'terrific', 'disney', 'classic', 'loved', 'much', 'kid', 'still', 'day', 'cannot', 'resist', 'watching', 'wonderful', 'charming', 'film', 'great', 'animation', 'lovely', 'songs', 'really', 'miss', 'animation', 'films', 'like', 'aristocats', 'perfect', 'voices', 'not', 'mention', 'hand', 'drawn', 'animation', 'makes', 'perfect', 'family', 'aristocats', 'also', 'witty', 'clever', 'story', 'wonderful', 'film', 'beyond', 'irresistible', 'think', 'memorable', 'moment', 'cats', 'playing', 'piano', 'learning', 'appecios', 'lol', 'cute', 'piano', 'playing', 'paintingdouchess', 'kittens', 'pampered', 'huge', 'mansion', 'mainly', 'lady', 'rich', 'treats', 'like', 'children', 'lady', 'feels', 'time', 'make', 'leaves', 'everything', 'cats', 'not', 'butler', 'butler', 'gets', 'angry', 'takes', 'kittens', 'road', 'abondons', 'middle', 'no', 'douchess', 'kittens', 'wake', 'help', 'smooth', 'street', 'cat', 'name', 'thomas', 'omalley', 'head', 'back', 'home', 'lady', 'learn', 'coolness', 'skat', 'catthe', 'aristocats', 'perfect', 'disney', 'movie', 'feel', 'bit', 'looked', 'would', 'always', 'highly', 'recommend', 'movie', 'kids', 'families', 'enjoyed', 'anyone', 'songs', 'story', 'memorable', 'always', 'join', 'movies', 'best', 'song', 'everybody', 'wants', 'cat', 'great', 'tune', 'also', 'love', 'dogs', 'guarded', 'farm', 'cats', 'abandoned', 'cute', 'terrific', 'film', 'please', 'watch', 'not', 'disappointed']"
1,['thanks']
0,"['many', 'great', 'actors', 'little', 'worth', 'watching', 'script', 'misses', 'much', 'made', 'book', 'special', 'not', 'hold', 'anyone', 'screen', 'though', 'flawed', 'book', 'one', 'grishams', 'truly', 'liked', 'especially', 'captured', 'flavor', 'deep', 'south', 'small', 'town', 'slightly', 'different', 'world', 'coastal', 'urbanite', 'also', 'loved', 'matteroffactness', 'naturalness', 'occurs', 'book', 'movie', 'characters', 'given', 'nobility', 'personality', 'seemed', 'stilted', 'villains', 'foils', 'flat', 'dimensional', 'much', 'joel', 'schumachers', 'work', 'genuineness', 'authenticity', 'conspicuously', 'absent', 'every', 'point', 'must', 'delivered', 'via', 'sledgehammer', 'midsection', 'preachy', 'stilted', 'superficial', 'horrendous', 'tragedy', 'wish', 'someone', 'would', 'remake', 'get', 'story', 'little', 'right']"
1,"['love', 'two', 'home', 'two', 'office', 'teach', 'really', 'handy', 'holding', 'files', 'things', 'working', 'also', 'great', 'musicians', 'hold', 'sheet', 'music', 'long', 'letter', 'sized']"
1,['thank']
1,"['look', 'forward', 'direct', 'flights', 'california', 'see', 'family', 'often', 'thank']"
1,"['not', 'confused', 'british', 'black', 'comedy', 'name', 'came', 'shallow', 'grave', 'worthy', 'addition', 'backwoods', 'slasherthe', 'plot', 'goes', 'sorority', 'girls', 'convent', 'planning', 'spring', 'break', 'lifetime', 'florida', 'plans', 'put', 'hold', 'one', 'witness', 'man', 'murdering', 'local', 'woman', 'realizes', 'seen', 'well', 'let', 'us', 'say', 'becomes', 'deadly', 'game', 'cat', 'mouse', 'things', 'get', 'even', 'worse', 'turns', 'local', 'sheriffshallow', 'grave', 'opinion', 'one', 'enjoyable', 'slashers', 'came', 'especially', 'late', 'slashers', 'kind', 'went', 'downhill', 'one', 'not', 'movie', 'well', 'known', 'pity', 'not', 'one', 'film', 'actually', 'confounds', 'stereotypes', 'try', 'guessing', 'final', 'girl', 'going', 'got', 'totally', 'wrong', 'principle', 'cast', 'likable', 'one', 'movies', 'kind', 'hope', 'get', 'away', 'course', 'not', 'coupled', 'fluffiness', 'films', 'first', 'halfanhour', 'jars', 'good', 'way', 'flashes', 'real', 'nastiness', 'second', 'murder', 'provides', 'real', 'jolt', 'unexpected', 'sleaziness', 'even', 'though', 'not', 'high', 'budget', 'thriller', 'not', 'expect', 'topless', 'scene', 'woman', 'strangled', 'bra', 'accompanied', 'hysterical', 'religious', 'radio', 'broadcast', 'film', 'late', 'sthere', 'one', 'two', 'bad', 'things', 'movie', 'well', 'not', 'bad', 'minor', 'like', 'sub', 'plot', 'two', 'teenage', 'boys', 'not', 'go', 'anywhere', 'ending', 'stupid', 'plus', 'deputy', 'inability', 'follow', 'logic', 'not', 'sharp', 'implements', 'shallow', 'grave', 'mind', 'least', 'slasher', 'flick', 'scenes', 'girls', 'hunted', 'woods', 'malevolent', 'sheriff', 'tense', 'excitingall', 'enjoyable', 'worthwhile', 'slasher', 'great', 'performances', 'four', 'main', 'girls', 'psycho', 'sheriff']"
0,"['plot', 'outline', 'movie', 'similar', 'original', 'someone', 'gets', 'kidnapped', 'prince', 'incest', 'saving', 'odet', 'turns', 'swan', 'turtlefrogpuffin', 'first', 'bad', 'magician', 'best', 'end', 'anyways', 'not', 'much', 'new', 'exception', 'lack', 'well', 'known', 'voice', 'talent', 'sorry', 'no', 'palance', 'nor', 'cleese', 'thus', 'jeanbob', 'disapointment']"
1,"['works', 'well']"
1,"['master', 'heart', 'cards', 'like', 'game', 'played', 'kool', 'went', 'boss', 'game', 'yami', 'yugi', 'use', 'skill', 'stradegy', 'face', 'look', 'gaia', 'fierce', 'knight', 'dark', 'magician', 'used', 'secret', 'password', 'yugis', 'grandpa', 'worked', 'yugis', 'grandpa', 'give', 'whole', 'bunch', 'magic', 'cards', 'sometimes', 'trap', 'cards', 'help', 'game', 'preordered', 'video', 'game', 'imortist', 'duel', 'soul', 'game', 'cool', 'get', 'next', 'month']"
1,"['thanks', 'good', 'sunday']"
0,"['well', 'car', 'free', 'place', 'stay', 'known', 'unacceptable', 'treatment', 'spvsr', 'sally', 'cleveland']"
0,"['son', 'left', 'ipad', 'flight', 'jfk', 'fll', 'monday', 'called', 'left', 'message', 'no', 'heard', 'back', 'seat']"
1,"['success', 'muppet', 'babies', 'warner', 'brothers', 'chalked', 'tiny', 'toons', 'instead', 'making', 'bugs', 'bunny', 'daffy', 'duck', 'rest', 'looney', 'toon', 'gang', 'kids', 'created', 'new', 'animal', 'characters', 'kids', 'distinct', 'personalities', 'personalities', 'nonetheless', 'mirrored', 'predecessors', 'leads', 'included', 'buster', 'babs', 'bunny', 'no', 'relation', 'became', 'running', 'gag', 'catch', 'phrase', 'plucky', 'duck', 'hampton', 'pig', 'dizzy', 'devil', 'shirley', 'loon', 'elmira', 'montana', 'max', 'furball', 'sweety', 'rats', 'assorted', 'animals', 'perfecto', 'prep', 'original', 'looney', 'toons', 'cast', 'tiny', 'toons', 'lived', 'acme', 'acres', 'attended', 'acme', 'looniversity', 'looney', 'toon', 'gang', 'worked', 'teachers', 'served', 'mentors', 'younger', 'generation', 'ins', 'comedyduring', 'shows', 'run', 'various', 'pot', 'shots', 'taken', 'bush', 'sr', 'administration', 'pop', 'culture', 'coupled', 'various', 'gags', 'spoofsbuster', 'babs', 'arguably', 'shows', 'main', 'characters', 'mentioned', 'similar', 'bugs', 'bunny', 'respects', 'also', 'differing', 'personality', 'ticks', 'comic', 'styles', 'namely', 'babs', 'tendency', 'impersonate', 'anyone', 'everyone', 'buster', 'capable', 'great', 'goof', 'usually', 'played', 'straight', 'man', 'straight', 'rabbit', 'babs', 'antics', 'plucky', 'duck', 'virtual', 'copy', 'daffy', 'duck', 'not', 'screwball', 'daffy', 'egomaniac', 'daffy', 'nearly', 'big', 'ego', 'daffy', 'much', 'obsession', 'upstaging', 'buster', 'babs', 'daffy', 'upstaging', 'bugs', 'though', 'usually', 'fell', 'flat', 'face', 'attempts', 'yet', 'remained', 'strangely', 'endearing', 'hampton', 'even', 'shy', 'version', 'porky', 'pig', 'thankless', 'job', 'playing', 'porky', 'pluckys', 'daffy', 'shirley', 'blond', 'duck', 'gal', 'new', 'age', 'valley', 'girl', 'type', 'plucky', 'would', 'go', 'phases', 'mocking', 'vying', 'affections', 'dizzy', 'purple', 'version', 'tasmanian', 'devil', 'furball', 'silent', 'sylvester', 'sweety', 'pink', 'tweetie', 'bird', 'also', 'purple', 'female', 'skunk', 'longed', 'boyfriend', 'pint', 'sized', 'versions', 'wile', 'coyote', 'road', 'runner', 'evil', 'defined', 'form', 'montana', 'max', 'rich', 'kid', 'always', 'make', 'buck', 'make', 'peoples', 'lives', 'miserable', 'also', 'elmira', 'deranged', 'animal', 'lover', 'everyone', 'feared', 'godo', 'dodo', 'odd', 'thingamagig', 'creature', 'no', 'clearly', 'designated', 'species', 'except', 'wacky', 'land', 'something', 'like', 'thatpop', 'culture', 'references', 'included', 'batman', 'quite', 'frequently', 'actually', 'michael', 'jackson', 'vanilla', 'ice', 'dances', 'wolves', 'indiana', 'jones', 'star', 'trek', 'supergirl', 'fast', 'food', 'joints', 'ten', 'commandments', 'twilight', 'zones', 'saturday', 'night', 'live', 'even', 'simpsons', 'among', 'othersnot', 'funny', 'also', 'managed', 'warm', 'touching', 'something', 'successor', 'animaniacs', 'never', 'quite', 'attained', 'also', 'followed', 'tazmania']"
